# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 1 7824 335 29300 9327
p 2 0 7750 410 27028 8933
p 2 502 7328 330 83567 13238
p 2 1 7737 422 38024 10058
p 2 1 7853 306 34225 9744
p 2 518 7218 424 82059 13041
p 2 1 7815 344 32162 10193
p 2 0 7748 412 27073 9035
p 2 981 6910 269 81479 14077
p 2 0 7772 388 33591 9962
p 2 1 7800 359 32303 9347
p 2 950 6720 490 81917 14227
p 2 0 7830 330 29420 9545
p 2 0 7585 575 31340 9366
p 2 432 7261 467 72628 12244
p 2 0 7635 525 30272 9516
p 2 0 7738 422 24312 8380
p 2 400 7126 634 68657 11751
p 2 2 7613 545 28978 9590
p 2 0 7483 677 23868 8654
p 2 0 6208 1952 25576 7680
p 2 0 2615 5545 5289 3481
p 2 0 2119 6041 3723 2965
p 2 0 1593 6567 2942 2485
p 2 0 1339 6821 2510 2239
p 2 0 1312 6848 2650 2233
p 2 0 1484 6676 2870 2404
p 2 0 1585 6575 3019 2481
p 2 0 1214 6946 2573 2177
i 2 8160 0 0 179548 29449
p 2 0 4955 3205 14084 6237
p 2 162 5710 2288 33607 8182
p 2 0 4419 3741 15256 5869
p 2 160 4407 3593 30550 6904
p 2 0 4539 3621 14267 5732
p 2 262 4566 3332 30675 7525
p 2 1 3958 4201 15667 5401
p 2 86 3799 4275 24085 5858
p 2 1 3747 4412 12944 4848
p 2 62 4165 3933 22368 5953
p 2 1 4337 3822 15110 5497
p 2 179 3786 4195 27185 6098
p 2 0 3760 4400 12209 4851
p 2 196 3954 4010 28429 6358
p 2 2 4202 3956 14692 5365
p 2 146 4077 3937 25313 6348
p 2 0 3785 4375 13738 4816
p 2 110 3795 4255 22233 5797
p 2 1 3978 4181 13533 5073
p 2 164 4214 3782 29214 6399
p 2 1 3934 4225 14061 5051
p 2 152 3708 4300 30335 6025
p 2 0 4131 4029 15976 5344
p 2 255 3726 4179 29447 6477
p 2 0 4348 3812 13665 5203
p 2 83 3713 4364 22277 5556
p 2 0 3814 4346 13722 4915
p 2 68 3677 4415 21253 5400
p 2 0 3495 4665 11539 4424
p 2 168 3804 4188 27087 5933
p 2 2 3625 4533 13381 4757
p 2 212 3278 4670 27260 5677
p 2 0 3798 4362 11924 4742
p 2 115 4279 3766 23135 6120
p 2 1 3401 4758 13076 4536
p 2 112 3658 4390 22086 5572
p 2 0 3378 4782 12164 4392
p 2 145 3592 4423 29916 5777
p 2 2 3576 4582 15300 4689
p 2 150 3160 4850 29108 5361
p 2 0 3384 4776 12202 4441
p 2 242 3136 4782 26870 5866
p 2 0 3562 4598 13553 4636
p 2 92 3325 4743 20726 5121
p 2 0 2682 5478 10905 3806
p 2 78 3234 4848 21464 5004
p 2 1 3181 4978 12715 4268
i 2 8160 0 0 249401 32181
p 2 0 3076 5084 11365 4170
p 2 1 3130 5029 21079 4602
p 2 787 3238 4135 57046 9146
p 2 0 3330 4830 16868 4671
p 2 0 3481 4679 12647 4530
p 2 527 4119 3514 67657 9501
p 2 0 3562 4598 19529 4877
p 2 0 2898 5262 18271 4170
p 2 675 3896 3589 69616 9896
p 2 0 3539 4621 22402 5004
p 2 0 2750 5410 15708 3940
p 2 0 2758 5402 15453 3920
p 2 0 3202 4958 11886 4201
p 2 0 2919 5241 20999 4266
p 2 0 2608 5552 17182 3761
p 2 0 2446 5714 18129 3731
p 2 0 2968 5192 12215 3966
p 2 0 2779 5381 21069 4107
p 2 0 2541 5619 15727 3712
p 2 0 2319 5841 14750 3543
p 2 0 2838 5322 11122 3850
p 2 0 2736 5424 20654 4039
p 2 0 2301 5859 16968 3489
p 2 0 2164 5996 17523 3412
p 2 0 2590 5570 11717 3614
p 2 0 2608 5552 20762 3943
p 2 0 2288 5872 15234 3486
p 2 0 2292 5868 15039 3475
p 2 0 2573 5587 11243 3606
p 2 0 2513 5647 20421 3845
p 2 0 2294 5866 16873 3461
p 2 0 2056 6104 17151 3361
p 2 0 2498 5662 11517 3527
p 2 0 2627 5533 20457 3937
p 2 0 2219 5941 15148 3435
p 2 0 2047 6113 14845 3274
p 2 0 2511 5649 11083 3549
p 2 0 2445 5715 20475 3783
p 2 0 2268 5892 16917 3438
p 2 0 2157 6003 17092 3411
p 2 0 2248 5912 10429 3322
p 2 1 2558 5601 20411 3921
p 2 0 2278 5882 15269 3450
p 2 0 1910 6250 14433 3154
p 2 0 2308 5852 10660 3345
p 2 0 2271 5889 19951 3617
p 2 0 2097 6063 16555 3262
p 2 0 1960 6200 16957 3239
p 2 0 2250 5910 11137 3313
p 2 0 2351 5809 20123 3722
p 2 0 2117 6043 14883 3306
p 2 0 1903 6257 13867 3108
p 2 0 2188 5972 10419 3251
p 2 0 2136 6024 19695 3519
p 2 0 1855 6305 16188 3076
p 2 0 1807 6353 15520 3045
p 2 0 2172 5988 11334 3246
p 2 0 2248 5912 20157 3625
p 2 0 2138 6022 14937 3311
p 2 0 1841 6319 13391 3061
p 2 0 2252 5908 10022 3287
p 2 0 2157 6003 19680 3524
p 2 0 1903 6257 16409 3107
p 2 1 1656 6503 15360 2936
p 2 0 2163 5997 11273 3231
p 2 0 2280 5880 20431 3616
p 2 0 1872 6288 14766 3134
p 2 0 1697 6463 14156 2946
p 2 0 2041 6119 10098 3103
p 2 0 1998 6162 19464 3375
p 2 0 1907 6253 16133 3099
p 2 0 1720 6440 15006 2971
p 2 0 2037 6123 10881 3085
p 2 0 2163 5997 19500 3496
p 2 0 1856 6304 14453 3099
p 2 0 1614 6546 14063 2895
p 2 0 1923 6237 10006 3007
p 2 0 1894 6266 19562 3296
p 2 0 1711 6449 15854 2934
p 2 0 1576 6584 14492 2853
p 2 0 1925 6235 10515 3016
p 2 0 1909 6251 19109 3292
p 2 0 1795 6365 14619 3048
p 2 0 1590 6570 13808 2826
p 2 0 1807 6353 9933 2904
p 2 0 1808 6352 19113 3201
p 2 0 1663 6497 15943 2892
p 2 0 1574 6586 14886 2844
p 2 0 1891 6269 10544 2937
p 2 0 1855 6305 18972 3236
p 2 0 1773 6387 14437 3028
p 2 0 1574 6586 13231 2810
p 2 0 1656 6504 9409 2778
p 2 0 1742 6418 18914 3126
p 2 0 1556 6604 15670 2802
p 2 0 1439 6721 14858 2709
p 2 0 1677 6483 10057 2769
p 2 0 1645 6515 19065 3069
p 2 0 1569 6591 13977 2836
p 2 0 1479 6681 12871 2746
p 2 0 1537 6623 7882 2611
i 2 8160 0 0 36387 24162
p 2 0 4655 3505 4563 4322
p 2 0 5323 2837 4826 4755
p 2 0 2452 5708 2777 2735
p 2 0 2618 5542 2930 2905
p 2 0 1804 6356 2335 2285
p 2 0 2820 5340 2972 2939
p 2 0 2429 5731 2663 2644
p 2 0 1203 6957 1903 1878
p 2 0 1890 6270 2335 2303
p 2 0 1633 6527 2160 2129
p 2 0 24 8136 1089 1086
p 2 0 1113 7047 1804 1782
p 2 0 6 8154 1068 1068
p 2 0 8 8152 1070 1070
p 2 0 7 8153 1069 1069
p 2 0 0 8160 1062 1062
p 2 0 2 8158 1065 1065
p 2 0 0 8160 1062 1062
p 2 0 20 8140 1080 1080
p 2 0 11 8149 1073 1073
p 2 0 154 8006 1164 1164
p 2 0 10 8150 1072 1072
p 2 0 4 8156 1066 1066
p 2 0 1 8159 1063 1063
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 8 8152 1069 1069
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
p 2 0 0 8160 1062 1062
i 2 8160 0 0 372660 34806
p 2 0 1571 6589 4250 2558
p 2 0 1051 7109 3799 2086
p 2 0 2102 6058 6196 3083
p 2 0 2551 5609 7720 3525
p 2 0 2058 6102 6187 3032
p 2 0 1676 6484 4812 2639
p 2 0 1776 6384 5060 2752
p 2 0 1499 6661 4487 2485
p 2 0 1710 6450 4706 2648
p 2 0 1815 6345 4972 2772
p 2 0 1575 6585 4620 2556
p 2 14 1814 6332 15070 2966
p 2 0 1958 6202 5474 2914
p 2 0 1590 6570 4636 2570
p 2 15 1723 6422 14315 2898
p 2 0 1727 6433 4786 2690
p 2 0 1404 6756 4121 2387
p 2 4 1535 6621 12441 2637
p 2 0 1685 6475 4832 2668
p 2 0 1420 6740 4189 2402
p 2 5 1596 6559 12638 2720
p 2 0 1530 6630 4309 2504
p 2 0 1396 6764 4007 2384
p 2 0 1292 6868 4116 2274
p 2 0 1517 6643 4329 2507
p 2 0 1348 6812 3969 2332
p 2 0 1371 6789 4222 2343
p 2 0 1379 6781 3860 2359
p 2 0 1307 6853 3712 2284
p 2 0 1182 6978 3881 2168
p 2 0 1394 6766 3970 2380
p 2 0 1411 6749 4192 2404
p 2 0 1142 7018 3769 2136
p 2 0 1268 6892 3598 2260
p 2 0 1120 7040 3369 2121
p 2 0 1106 7054 3642 2103
p 2 0 1278 6882 3722 2273
p 2 0 1228 6932 3724 2219
p 2 0 966 7194 3337 1961
p 2 0 1088 7072 3256 2083
p 2 0 1000 7160 3080 2003
p 2 0 919 7241 3187 1921
p 2 0 1240 6920 3544 2234
p 2 0 1147 7013 3430 2140
p 2 0 889 7271 3120 1901
p 2 0 972 7188 2978 1982
p 2 0 976 7184 3027 1986
p 2 0 906 7254 3137 1912
p 2 0 1049 7111 3131 2055
p 2 0 1107 7053 3413 2113
p 2 0 754 7406 2786 1772
p 2 0 878 7282 2787 1900
p 2 0 838 7322 2725 1855
p 2 0 672 7488 2711 1700
p 2 0 906 7254 2845 1917
p 2 0 998 7162 3072 2005
p 2 0 984 7176 3445 1992
p 2 0 498 7662 2007 1533
p 2 0 668 7492 2316 1697
p 2 0 676 7484 2611 1700
p 2 0 414 7746 1854 1463
p 2 0 422 7738 1841 1467
p 2 0 636 7524 2219 1665
p 2 0 417 7743 1826 1463
p 2 0 457 7703 1943 1502
i 2 8160 0 0 318177 33892
p 2 0 2303 5857 5643 3294
p 2 0 1891 6269 4871 2886
p 2 304 3236 4620 42895 6408
p 2 0 3613 4547 10681 4641
p 2 0 1866 6294 4988 2860
p 2 351 1770 6039 44188 5310
p 2 0 1341 6819 3804 2376
p 2 0 1805 6355 4482 2758
p 2 391 2412 5357 47703 6238
p 2 0 1980 6180 4928 2959
p 2 0 1738 6422 4269 2703
p 2 404 2028 5728 51096 6013
p 2 0 1793 6367 4564 2778
p 2 0 1485 6675 3830 2459
p 2 446 1972 5742 56042 6299
p 2 0 1641 6519 4423 2681
p 2 0 1515 6645 3805 2507
p 2 457 2108 5595 64301 6552
p 2 0 1634 6526 4562 2673
p 2 0 1858 6302 4746 2821
p 2 478 2509 5173 65743 7151
p 2 0 1771 6389 4871 2813
p 2 0 1134 7026 3156 2142
p 2 488 2126 5546 65896 6820
p 2 0 1506 6654 4391 2566
p 2 0 1228 6932 3137 2200
p 2 555 1761 5844 66576 6802
p 2 0 2192 5968 5847 3206
p 2 0 1324 6836 3579 2339
p 2 574 1893 5693 73741 7184
p 2 0 1943 6217 5239 2978
p 2 0 1705 6455 4242 2666
p 2 606 2003 5551 74086 7415
p 2 0 1330 6830 3772 2372
p 2 0 1215 6945 3317 2225
p 2 635 1576 5949 79182 7281
p 2 0 1322 6838 3979 2403
p 2 0 1152 7008 3048 2152
p 2 741 1827 5592 84449 8199
p 2 0 1505 6655 4085 2556
p 2 0 1078 7082 2747 2070
p 2 850 1933 5377 97221 9057
p 2 0 1679 6481 4518 2747
p 2 0 1164 6996 2934 2151
p 2 949 2060 5151 106627 9774
p 2 0 1658 6502 4475 2738
p 2 0 1213 6947 3010 2220
p 2 1101 1939 5120 114120 10404
p 2 0 1706 6454 4664 2772
p 2 0 1255 6905 3086 2227
p 2 1247 1997 4916 120427 11330
p 2 0 1900 6260 5257 3049
p 2 0 1401 6759 3400 2408
p 2 1210 2329 4621 121967 11661
p 2 0 2079 6081 5522 3181
p 2 0 1248 6912 3298 2268
p 2 1230 2277 4653 115625 11572
p 2 0 1716 6444 4869 2922
p 2 0 1271 6889 3090 2274
p 2 1049 2500 4611 118316 11048
p 2 0 1587 6573 4663 2786
p 2 0 1190 6970 3007 2215
p 2 1097 2181 4882 121503 11083
p 2 0 1605 6555 4634 2695
p 2 0 1235 6925 3150 2263
p 2 1158 2169 4833 126902 11345
p 2 0 1637 6523 4752 2754
p 2 0 1048 7112 2768 2080
p 2 1118 1938 5104 130559 11038
p 2 0 1818 6342 5175 2889
p 2 0 1284 6876 3248 2279
i 2 8160 0 0 279926 32938
p 2 0 3580 4580 7133 4621
p 2 0 3642 4518 7352 4734
p 2 0 2922 5238 6401 4005
p 2 0 2870 5290 5778 3840
p 2 0 3251 4909 6964 4310
p 2 0 2752 5408 6135 3774
p 2 0 2581 5579 5426 3559
p 2 0 2824 5336 5911 3806
p 2 0 2583 5577 5598 3582
p 2 0 2322 5838 4953 3298
p 2 0 2817 5343 6076 3833
p 2 0 2442 5718 5466 3454
p 2 0 2032 6128 4438 3029
p 2 0 2452 5708 5336 3468
p 2 0 2097 6063 4739 3112
p 2 0 1822 6338 4337 2835
p 2 0 2407 5753 5033 3399
p 2 0 2471 5689 5368 3503
p 2 0 2105 6055 4543 3094
p 2 0 1868 6292 4143 2854
p 2 0 2542 5618 5359 3532
p 2 0 2203 5957 4913 3192
p 2 0 1878 6282 4041 2849
p 2 0 2302 5858 4942 3301
p 2 0 2204 5956 4645 3197
p 2 0 1881 6279 4147 2853
p 2 0 2476 5684 5185 3447
p 2 0 2057 6103 4594 3067
p 2 0 1823 6337 3974 2803
p 2 0 2324 5836 4949 3325
p 2 0 2169 5991 4705 3159
p 2 0 1708 6452 3861 2686
p 2 0 2304 5856 4946 3307
p 2 0 2018 6142 4592 3027
p 2 0 1692 6468 3765 2689
p 2 0 2207 5953 4810 3219
p 2 0 2046 6114 4471 3038
p 2 0 1772 6388 3932 2761
p 2 0 2312 5848 4941 3300
p 2 0 1952 6208 4312 2950
p 2 0 1672 6488 3710 2650
p 2 0 2059 6101 4435 3076
p 2 0 1875 6285 4154 2880
p 2 0 1700 6460 3815 2689
p 2 0 2337 5823 5027 3332
p 2 0 2111 6049 4765 3130
p 2 0 1677 6483 3717 2667
p 2 0 2192 5968 4783 3190
p 2 0 1975 6185 4308 2982
p 2 0 1643 6517 3658 2615
p 2 0 2317 5843 4936 3306
p 2 0 1979 6181 4413 2959
p 2 0 1688 6472 3636 2650
p 2 0 2062 6098 4406 3049
p 2 0 1938 6222 4279 2944
p 2 0 1550 6610 3461 2545
p 2 0 2247 5913 4724 3221
p 2 0 1957 6203 4313 2933
p 2 0 1530 6630 3398 2509
p 2 0 2030 6130 4410 3035
p 2 0 1834 6326 3957 2813
p 2 0 1501 6659 3430 2506
p 2 0 2227 5933 4848 3209
p 2 0 1920 6240 4298 2903
p 2 0 1539 6621 3401 2533
p 2 0 2022 6138 4471 3041
p 2 0 1846 6314 4163 2861
p 2 0 1525 6635 3524 2531
p 2 0 2154 6006 4610 3141
p 2 0 1876 6284 4226 2870
p 2 0 1425 6735 3241 2418
p 2 0 1972 6188 4289 2993
p 2 0 1796 6364 3902 2794
p 2 0 1519 6641 3452 2502
p 2 0 2009 6151 4375 3013
p 2 0 1797 6363 4035 2796
p 2 0 1512 6648 3375 2507
p 2 0 2005 6155 4350 3000
p 2 0 1819 6341 3986 2808
p 2 0 1572 6588 3481 2552
p 2 0 2165 5995 4604 3139
p 2 0 1954 6206 4280 2923
p 2 0 1423 6737 3271 2406
p 2 0 2059 6101 4368 3045
p 2 0 1869 6291 4087 2855
p 2 0 1521 6639 3423 2503
p 2 0 2173 5987 4668 3159
p 2 0 1875 6285 4179 2875
p 2 0 1435 6725 3227 2432
p 2 0 1861 6299 4028 2845
p 2 0 1749 6411 3868 2741
p 2 0 1480 6680 3342 2462
p 2 0 2012 6148 4375 3008
p 2 0 1773 6387 4037 2795
p 2 0 1468 6692 3348 2466
p 2 0 1964 6196 4329 2974
p 2 0 1863 6297 4053 2851
p 2 0 1477 6683 3392 2473
p 2 0 2052 6108 4404 3061
p 2 0 1790 6370 4060 2796
p 2 0 1414 6746 3168 2408
p 2 0 1850 6310 4113 2867
p 2 0 1815 6345 3996 2802
p 2 0 1485 6675 3357 2478
p 2 0 2088 6072 4452 3073
p 2 0 1822 6338 4079 2823
p 2 0 1432 6728 3197 2423
p 2 0 1876 6284 4111 2889
p 2 0 1735 6425 3868 2735
p 2 0 1424 6736 3361 2430
p 2 0 2008 6152 4385 3015
p 2 0 1763 6397 4034 2774
p 2 0 1392 6768 3117 2382
p 2 0 1927 6233 4156 2938
p 2 0 1800 6360 3924 2782
p 2 0 1469 6691 3308 2462
p 2 0 2023 6137 5009 3017
p 2 0 1790 6370 4022 2777
p 2 0 1381 6779 3087 2359
p 2 1 1949 6210 5409 2956
p 2 0 1765 6395 3880 2752
p 2 0 1402 6758 3199 2390
p 2 0 2078 6082 4803 3106
p 2 0 1823 6337 4123 2819
p 2 0 1438 6722 3216 2440
p 2 0 2061 6099 4817 3079
p 2 0 1755 6405 3869 2758
p 2 0 1471 6689 3343 2467
p 2 0 2061 6099 4664 3060
p 2 0 1786 6374 4032 2781
p 2 0 1416 6744 3159 2403
p 2 0 1814 6346 4208 2804
p 2 0 1746 6414 3869 2746
p 2 0 1388 6772 3247 2385
p 2 0 2019 6141 4570 3003
p 2 0 1733 6427 3923 2728
p 2 0 1425 6735 3253 2431
p 2 1 1934 6225 4426 2945
p 2 0 1811 6349 3941 2815
p 2 0 1376 6784 3220 2388
p 2 0 2047 6113 4758 3051
p 2 0 1773 6387 4028 2770
p 2 0 1342 6818 3029 2336
p 2 0 2093 6067 4892 3134
p 2 0 1784 6376 3952 2788
p 2 0 1513 6647 3348 2489
p 2 0 2023 6137 4568 3027
p 2 0 1787 6373 4066 2792
p 2 0 1440 6720 3266 2437
p 2 1 1850 6309 4281 2861
p 2 0 1798 6362 3957 2797
p 2 0 1480 6680 3381 2472
p 2 0 2062 6098 4660 3056
p 2 0 1818 6342 3982 2809
p 2 0 1346 6814 3117 2358
p 2 0 1883 6277 4290 2885
p 2 0 1823 6337 3915 2822
p 2 0 1634 6526 3761 2624
p 2 0 2073 6087 4669 3058
p 2 0 1758 6402 3998 2753
p 2 0 1360 6800 3030 2342
p 2 0 1770 6390 4111 2793
p 2 0 1743 6417 3839 2744
p 2 0 1350 6810 3124 2355
p 2 0 2088 6072 4653 3081
p 2 0 1782 6378 4049 2784
p 2 0 1336 6824 3015 2338
p 2 1 1824 6335 4100 2850
p 2 0 1694 6466 3736 2693
p 2 0 1440 6720 3251 2437
p 2 20 2235 5905 19767 3711
p 2 0 2064 6096 5097 3129
p 2 0 1423 6737 3157 2419
p 2 17 2208 5935 22981 3887
p 2 0 2019 6141 4581 3030
p 2 27 1836 6297 25498 3548
p 2 0 2152 6008 4951 3188
p 2 0 1807 6353 4089 2819
p 2 0 1701 6459 16448 3049
p 2 0 2031 6129 4611 3044
p 2 0 1662 6498 3803 2677
p 2 2 1815 6343 17533 3180
p 2 0 2077 6083 4756 3102
p 2 0 1790 6370 3951 2790
p 2 0 1462 6698 3335 2457
p 2 0 1891 6269 4115 2901
p 2 0 1795 6365 3954 2795
p 2 0 1431 6729 3297 2421
p 2 0 1978 6182 4293 2979
p 2 0 1712 6448 3828 2705
p 2 0 1417 6743 3228 2417
p 2 0 1738 6422 3875 2758
p 2 0 1622 6538 3694 2645
p 2 0 1379 6781 3204 2379
p 2 0 1888 6272 4112 2883
p 2 0 1682 6478 3842 2709
p 2 0 1298 6862 2985 2305
p 2 0 1767 6393 3818 2781
p 2 0 1624 6536 3674 2648
p 2 0 1310 6850 3005 2311
p 2 0 1873 6287 3990 2869
p 2 0 1759 6401 3950 2763
p 2 0 1231 6929 2781 2231
p 2 0 1613 6547 3544 2630
p 2 0 1575 6585 3555 2594
p 2 0 1303 6857 3048 2312
p 2 0 1825 6335 3936 2840
p 2 0 1633 6527 3712 2650
p 2 0 1231 6929 2782 2233
p 2 0 1608 6552 3455 2627
p 2 0 1534 6626 3417 2553
p 2 0 1117 7043 2624 2129
p 2 0 1725 6435 3651 2737
p 2 0 1625 6535 3645 2630
p 2 0 1073 7087 2604 2106
p 2 0 1435 6725 3263 2482
p 2 0 1358 6802 3071 2378
p 2 0 953 7207 2412 1983
p 2 0 1460 6700 3202 2483
p 2 0 1546 6614 3453 2566
p 2 0 1193 6967 2585 2198
p 2 0 1069 7091 2613 2105
p 2 0 1087 7073 2579 2110
p 2 0 1181 6979 2851 2217
i 2 8160 0 0 141650 29365
p 2 0 4254 3906 6740 5030
p 2 0 4525 3635 6741 5207
p 2 629 4866 2665 50453 9958
p 2 0 4598 3562 6925 5404
p 2 0 4272 3888 6363 4909
p 2 172 5023 2965 42428 7773
p 2 0 3743 4417 6144 4647
p 2 0 3874 4286 5503 4450
p 2 24 4725 3411 35074 6680
p 2 0 3575 4585 5689 4309
p 2 0 3253 4907 4871 3937
p 2 7 4606 3547 23063 5977
p 2 0 2981 5179 5011 3728
p 2 0 2221 5939 3607 2981
p 2 1 4007 4152 23473 5588
p 2 0 3019 5141 5222 3756
p 2 0 1993 6167 3633 2820
p 2 894 3549 3717 55110 9523
p 2 0 2568 5592 4866 3733
p 2 0 2446 5714 4095 3242
p 2 831 3475 3854 57490 9359
p 2 0 3105 5055 5300 4136
p 2 0 2305 5855 3702 3069
p 2 1142 3539 3479 65138 10555
p 2 0 2790 5370 5060 3768
p 2 0 2686 5474 4015 3326
p 2 567 3835 3758 58959 8820
p 2 0 2934 5226 5227 3865
p 2 0 2023 6137 3458 2843
p 2 549 4557 3054 51380 8863
p 2 0 2171 5989 4597 3321
p 2 0 2918 5242 4077 3465
p 2 9 4338 3813 29334 5956
p 2 0 3042 5118 5155 3644
p 2 0 2246 5914 3550 2950
p 2 12 4528 3620 28873 6075
p 2 0 2927 5233 4642 3515
p 2 0 2507 5653 3603 3043
p 2 0 1545 6615 2807 2385
p 2 0 2604 5556 4228 3152
p 2 0 1466 6694 2771 2301
i 2 8160 0 0 306080 25419
p 2 42 7437 681 55104 8947
p 2 508 5988 1664 60016 8913
p 2 1399 5733 1028 113604 12868
p 2 658 6322 1180 93914 11049
p 2 512 6128 1520 80869 10390
p 2 1489 6005 666 157059 14764
p 2 425 5974 1761 80648 9901
p 2 489 6617 1054 86561 10707
p 2 546 5333 2281 70699 9214
p 2 174 5837 2149 46311 7932
p 2 203 6260 1697 60313 8805
p 2 175 6688 1297 61098 8867
p 2 111 6188 1861 64326 8315
p 2 27 5734 2399 50954 7344
p 2 15 6036 2109 66350 8033
p 2 5 6416 1739 66015 8206
p 2 2 6014 2144 53350 7672
p 2 8 5745 2407 59300 7311
p 2 25 6600 1535 80334 8892
p 2 2 6968 1190 84187 9329
p 2 4 6452 1704 59371 8115
p 2 27 6953 1180 87606 9296
p 2 13 6440 1707 69946 8263
p 2 8 6468 1684 63863 8002
p 2 0 6274 1886 53311 7612
p 2 2 5308 2850 29589 6334
p 2 0 6277 1883 50384 7673
p 2 1 6758 1401 49517 7909
p 2 0 6303 1857 54135 7718
p 2 2 6734 1424 64281 8221
p 2 0 4965 3195 33883 6111
p 2 2 6860 1298 67906 8538
p 2 34 6314 1812 101876 9232
p 2 13 6768 1379 104987 9063
p 2 0 6597 1563 81622 8983
p 2 317 6564 1279 113598 10342
p 2 1 5442 2717 44900 6846
p 2 31 6724 1405 95079 9101
p 2 0 6502 1658 90930 8718
p 2 0 5311 2849 50903 6654
p 2 0 6378 1782 82180 8490
p 2 16 6243 1901 86436 8293
p 2 0 6272 1888 70184 8251
p 2 0 5152 3008 31352 6313
p 2 224 5645 2291 71694 8486
p 2 0 4249 3911 29868 5372
p 2 23 6046 2091 88375 8497
i 2 8160 0 0 203438 31630
p 2 0 3387 4773 6118 4388
p 2 0 3840 4320 6925 4869
p 2 0 3311 4849 6247 4310
p 2 0 2879 5281 4978 3784
p 2 0 3274 4886 5942 4248
p 2 1 2743 5416 5691 3686
p 2 0 2540 5620 4539 3462
p 2 0 2809 5351 5109 3736
p 2 0 2677 5483 5374 3623
p 2 0 2085 6075 3931 3041
p 2 0 2620 5540 4752 3545
p 2 0 2117 6043 4040 3063
p 2 0 2106 6054 3912 3027
p 2 0 2452 5708 4591 3383
p 2 0 2330 5830 4564 3257
p 2 0 1881 6279 3477 2809
p 2 0 2377 5783 4297 3316
p 2 14 2718 5428 32087 4606
p 2 0 2301 5859 4876 3277
p 2 0 2414 5746 4678 3366
p 2 30 2851 5279 34992 4911
p 2 0 2221 5939 4843 3194
p 2 0 2420 5740 4676 3369
p 2 129 2504 5527 45927 5247
p 2 0 2097 6063 4726 3112
p 2 0 2179 5981 4284 3142
p 2 0 1871 6289 3731 2838
p 2 0 1731 6429 3477 2667
p 2 0 2079 6081 3998 3029
p 2 0 1676 6484 3446 2653
p 2 0 1616 6544 3216 2569
p 2 0 2056 6104 4130 3033
p 2 0 1916 6244 3826 2856
p 2 0 1501 6659 2969 2434
p 2 0 1932 6228 3739 2899
p 2 0 1517 6643 3155 2494
p 2 0 1324 6836 2804 2318
p 2 0 1808 6352 3714 2795
p 2 201 2383 5576 51713 5569
p 2 0 1835 6325 4271 2870
p 2 0 1956 6204 3937 2934
p 2 174 2207 5779 46843 5260
p 2 0 1899 6261 4308 2921
p 2 0 1989 6171 3984 2968
p 2 386 2232 5542 45441 6075
p 2 0 1805 6355 4102 2868
p 2 0 2085 6075 3928 3028
p 2 330 2089 5741 41752 5604
p 2 0 2466 5694 4938 3499
p 2 0 2075 6085 4041 3061
p 2 356 3599 4205 44919 7155
p 2 0 3487 4673 7053 4531
p 2 0 2007 6153 3728 2970
p 2 0 2310 5850 4116 3276
p 2 0 2175 5985 3971 3121
p 2 0 1514 6646 2818 2475
p 2 0 1895 6265 3490 2849
p 2 0 2466 5694 4651 3432
p 2 0 1029 7131 2181 2019
p 2 0 840 7320 1868 1803
p 2 0 336 7824 1381 1365
p 2 0 187 7973 1239 1229
p 2 0 78 8082 1135 1130
p 2 0 48 8112 1108 1104
p 2 0 20 8140 1083 1083
i 2 8160 0 0 101463 25198
p 2 34 5293 2833 19843 8180
p 2 0 6217 1943 18811 8565
p 2 26 5916 2218 25833 8426
p 2 24 5295 2841 17289 7477
p 2 42 5896 2222 21257 8588
p 2 193 5928 2039 39591 10249
p 2 825 5037 2298 32584 11830
p 2 675 4677 2808 33528 11543
p 2 406 5330 2424 41175 11603
p 2 210 5675 2275 29694 10775
p 2 56 4898 3206 23075 8887
p 2 47 5084 3029 31456 9488
p 2 26 4320 3814 19340 7915
p 2 9 5277 2874 17814 8359
p 2 22 5034 3104 22794 7355
p 2 0 4610 3550 11228 6284
p 2 0 4937 3223 12729 6565
p 2 29 4747 3384 24013 7165
p 2 3 5624 2533 16314 7715
p 2 33 4658 3469 14644 6729
p 2 251 4412 3497 27637 8049
p 2 58 4775 3327 18750 7572
p 2 183 4613 3364 20793 8088
p 2 455 4086 3619 32618 9324
p 2 343 5094 2723 29343 10378
p 2 502 4021 3637 28637 9761
p 2 940 3460 3760 30628 10685
p 2 323 4060 3777 31362 9609
p 2 34 3995 4131 22635 7840
p 2 21 4885 3254 22614 8272
p 2 1 4067 4092 15106 6334
p 2 6 4362 3792 18350 6872
p 2 0 4496 3664 15363 6422
p 2 0 4218 3942 13683 5993
p 2 0 5134 3026 16437 6992
p 2 0 4462 3698 14242 6199
p 2 3 4165 3992 13602 5902
p 2 0 4737 3423 13989 6357
p 2 3 4645 3512 15763 6536
p 2 0 4022 4138 11981 5713
p 2 5 4904 3251 14370 6646
p 2 0 4405 3755 13925 6137
p 2 8 4047 4105 15710 6100
p 2 7 4243 3910 16266 6535
p 2 1 4033 4126 15183 6134
